"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","YIBSZFI","YIBSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S",
"0100000US","United States","00","Total for all sectors","001","Total","001","Total","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","24028","14986302","133179","4085595","4.2","18.8","12.4","12.3",
"0100000US","United States","00","Total for all sectors","001","Total","001","Total","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","15981","10695153","125121","3595507","4.7","9.1","5.8","10.1",
"0100000US","United States","00","Total for all sectors","001","Total","001","Total","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","27460","27428790","285993","9002538","4.7","9.5","17.2","11.3",
"0100000US","United States","00","Total for all sectors","001","Total","001","Total","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","18685","20443579","208295","6113689","6.5","12.0","17.0","12.9",
"0100000US","United States","00","Total for all sectors","001","Total","001","Total","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","26908","55142505","459325","15853238","3.9","10.7","7.6","9.3",
"0100000US","United States","00","Total for all sectors","002","Female","001","Total","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","11063","3789364","39466","1148858","9.6","11.7","16.4","14.3",
"0100000US","United States","00","Total for all sectors","002","Female","001","Total","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","50,000 to 99,999 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","002","Female","001","Total","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","6490","3352024","48002","1242108","8.8","16.6","20.5","21.9",
"0100000US","United States","00","Total for all sectors","002","Female","001","Total","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","10223","7876272","93623","2890505","7.9","14.5","18.1","16.7",
"0100000US","United States","00","Total for all sectors","002","Female","001","Total","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","7024","5886110","69876","2085862","8.4","18.4","19.1","21.9",
"0100000US","United States","00","Total for all sectors","002","Female","001","Total","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","8586","12727541","119281","4457724","12.0","17.3","15.0","13.1",
"0100000US","United States","00","Total for all sectors","003","Male","001","Total","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","14819","7459655","54246","1978152","4.7","23.4","21.8","20.8",
"0100000US","United States","00","Total for all sectors","003","Male","001","Total","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","13075","8058118","63425","2253266","7.5","17.5","16.9","18.3",
"0100000US","United States","00","Total for all sectors","003","Male","001","Total","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","8132","6588225","65768","2122978","8.4","8.1","17.8","10.9",
"0100000US","United States","00","Total for all sectors","003","Male","001","Total","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","14897","17559382","167267","5473782","7.1","11.7","22.0","12.2",
"0100000US","United States","00","Total for all sectors","003","Male","001","Total","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","9861","12779722","111039","3366062","8.8","17.7","21.0","13.1",
"0100000US","United States","00","Total for all sectors","003","Male","001","Total","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","16261","39258562","309839","10525383","7.2","8.7","11.2","10.6",
"0100000US","United States","00","Total for all sectors","004","Equally male/female","001","Total","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","004","Equally male/female","001","Total","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","1964","1017845","19683","324726","23.2","32.5","41.6","40.7",
"0100000US","United States","00","Total for all sectors","004","Equally male/female","001","Total","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","1360","754904","11352","230421","21.5","42.4","38.7","27.7",
"0100000US","United States","00","Total for all sectors","004","Equally male/female","001","Total","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","2343","1993136","25104","638251","23.8","40.7","68.6","54.6",
"0100000US","United States","00","Total for all sectors","004","Equally male/female","001","Total","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","1799","1777748","27380","661765","21.9","26.6","46.7","31.6",
"0100000US","United States","00","Total for all sectors","004","Equally male/female","001","Total","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","2061","3156402","30206","870132","10.7","30.6","37.5","41.7",
"0100000US","United States","00","Total for all sectors","001","Total","020","Hispanic","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","1846","978505","5574","197759","14.0","41.8","39.3","46.8",
"0100000US","United States","00","Total for all sectors","001","Total","020","Hispanic","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","2788","1205861","9984","318559","14.5","30.6","20.0","36.5",
"0100000US","United States","00","Total for all sectors","001","Total","020","Hispanic","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","001","Total","020","Hispanic","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","1740","1312340","13042","375891","12.2","21.6","18.4","20.0",
"0100000US","United States","00","Total for all sectors","001","Total","020","Hispanic","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","001","Total","020","Hispanic","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","987","1430867","9150","319461","26.4","48.4","49.8","44.4",
"0100000US","United States","00","Total for all sectors","001","Total","028","Equally Hispanic/non-Hispanic","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","001","Total","028","Equally Hispanic/non-Hispanic","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","001","Total","028","Equally Hispanic/non-Hispanic","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","001","Total","028","Equally Hispanic/non-Hispanic","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","001","Total","028","Equally Hispanic/non-Hispanic","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","001","Total","028","Equally Hispanic/non-Hispanic","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","00","Total for all sectors","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","311","Firms with less than 2 years in business","2020","25923","11399498","103927","3381159","6.4","16.9","18.9","17.2",
"0100000US","United States","00","Total for all sectors","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","318","Firms with 2 to 3 years in business","2020","21047","13653635","122066","3741916","5.4","19.2","13.4","12.4",
"0100000US","United States","00","Total for all sectors","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","319","Firms with 4 to 5 years in business","2020","14456","9430817","115493","3286749","5.4","8.1","9.1","11.3",
"0100000US","United States","00","Total for all sectors","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","321","Firms with 6 to 10 years in business","2020","25624","26077723","271921","8612138","4.6","9.9","18.2","11.7",
"0100000US","United States","00","Total for all sectors","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","322","Firms with 11 to 15 years in business","2020","17591","18699060","198771","5844166","7.3","12.0","17.8","13.0",
"0100000US","United States","00","Total for all sectors","001","Total","029","Non-Hispanic","40","Black or African American","001","Total","323","Firms with 16 or more years in business","2020","25724","53512912","449705","15513324","4.5","10.1","7.8","9.2",
"0100000US","United States","00","Total for all sectors","001","Total","001","Total","50","American Indian and Alaska Native","001","Total","311","Firms with less than 2 years in business","2020","7682","3095948","21497","662748","11.6","13.6","25.3","13.1",
